id,brand,gear,model,price,fuel,mileage,hp,type,geo,model_year
107277,Renault,Manuell,P MODUS,29900,Bensin,12 700,100,Halvkombi,,2008
107278,BMW,Manuell,520,154700,Diesel,15 850,190,Kombi,,2015
107279,BMW,Automat,520,177700,Diesel,11 322,183,Kombi,Södertälje,2014
107280,Volkswagen,Manuell,PASSAT,145600,Diesel,10 555,149,Kombi,"Göteborg, Hisingen",2016
107281,Kia,Manuell,CEED,97000,Diesel,10 000 - 10 499,127,Kombi,Uddevalla,2014
107282,Audi,Automat,A6,239000,Diesel,9 500 - 9 999,244,Kombi,"Malmö, Sydväst",2012
107283,Ford,Manuell,S-MAX,30000,Bensin,8 000 - 8 499,140,Småbil,"Malmö, Centralt Söder",2010
107284,Audi,Manuell,Q5,211000,Diesel,8 504,149,Kombi,,2015
107285,Peugeot,Manuell,EXPERT,53700,Diesel,16 733,127,Yrkesfordon,,2012
107286,BMW,Manuell,318,154700,Diesel,8 156,142,Sedan,,2015
107287,Skoda,Automat,Superb,164400,Diesel,15 184,149,Kombi,Södertälje,2016
107288,BMW,Automat,318,132000,Diesel,16 126,142,Kombi,"Göteborg, Hisingen",2015
107289,Volkswagen,Automat,TOURAN,119000,Diesel,15 500,104,Kombi,,2012
107290,SEAT,Manuell,LEON,49000,Bensin,8 682,102,Halvkombi,,2011
107291,Jaguar,Automat,XF,579000,Diesel,900,300,Sedan,,2018
107292,BMW,Automat,550,419900,Bensin,5 300,448,Sedan,,2014
107293,BMW,Automat,I3,259000,El,5 738,102,Halvkombi,,2016
107294,Subaru,Manuell,FORESTER,68300,Diesel,19 796,146,Kombi,Umeå,2009
107295,Skoda,Manuell,Octavia,68300,Diesel,20 687,140,Kombi,,2011
107296,Skoda,Manuell,Fabia,49500,Diesel,15 454,80,Kombi,,2010
107297,Opel,Manuell,Combo,15000,Bensin,8 360,89,Yrkesfordon,,2006
107298,Volkswagen,Manuell,CRAFTER,113800,Diesel,19 371,163,Yrkesfordon,,2010
107299,Volvo,Manuell,V50,45000,Miljöbränsle/Hybrid,11 695,125,Kombi,Södertälje,2008
107300,Audi,Automat,A6,282100,Diesel,7 926,217,Kombi,"Göteborg, Hisingen",2016
107301,Volvo,Manuell,C70,189000,Diesel,10 900,176,Cab,,2010
107302,Volkswagen,Manuell,KOMBI,44900,Diesel,23 300,85,Familjebuss,,2004
107303,Ford,Manuell,RANGER,30000,Diesel,21 816,142,Yrkesfordon,,2008
107304,Volvo,Automat,C70,200000,Diesel,10 595,214,Kombi,,2013
107305,Volkswagen,Manuell,SKÅP,25000,Diesel,26 172,104,Yrkesfordon,,2008
107306,Fiat,Automat,FREEMONT,118500,Diesel,10 500,170,-,,2013
107307,Nissan,Automat,TITAN,113800,Miljöbränsle/Hybrid,21 452,316,Yrkesfordon,Södertälje,2008
107308,Mazda,Manuell,2,51000,Diesel,18 819,179,Kombi,"Göteborg, Hisingen",2010
107309,Volkswagen,Manuell,CRAFTER,125000,Diesel,15 867,163,Yrkesfordon,,2013
107310,Volvo,Automat,C70,210000,Diesel,11 579,214,Kombi,,2014
107311,Ford,Manuell,FIESTA,88900,Bensin,5 400,100,Halvkombi,,2015
107312,Volvo,Automat,XC90,519000,Diesel,4 826,224,SUV,,2016
107313,Mercedes-Benz,Automat,A200,318500,Diesel,2 698,136,Kombi,,2017
107314,Kia,Automat,PICANTO,95000,Bensin,580,84,Halvkombi,Östersund,2018
107315,BMW,Manuell,520,181100,Diesel,7 363,190,Kombi,,2015
107316,Volkswagen,Automat,AMAROK,165000,Diesel,15 121,179,Yrkesfordon,Södertälje,2013
107317,Audi,Automat,Q5,210000,Diesel,8 200,176,Kombi,,2014
107318,Volkswagen,Manuell,PICKUP,77500,Diesel,20 893,130,Yrkesfordon,"Göteborg, Hisingen",2007
107319,Honda,Manuell,HR-V,189000,Bensin,3 500,130,SUV,,2016
107320,Mercedes-Benz,Automat,E55,50000,Bensin,21 000 - 21 499,353,Sedan,Västerås,2001
107321,Citroën,Automat,C3,95000,Bensin,1 500 - 1 999,81,Småbil,Nyköping,2016
107322,Subaru,Automat,LEGACY,47000,Bensin,17 000 - 17 499,244,Kombi,Västerås,2005
107323,Peugeot,Manuell,PARTNER,65000,Diesel,4 972,74,Yrkesfordon,,2014
107324,Volvo,Automat,V50,114900,Diesel,11 583,149,Kombi,,2012
107325,Hyundai,Manuell,SANTA FE,23900,Bensin,22 500,145,SUV,Västervik,2003
107326,Peugeot,Manuell,107,30000,Bensin,6 358,68,Halvkombi,Södertälje,2010
107327,Citroën,Manuell,Jump,30000,Diesel,17 240,136,Yrkesfordon,,2011
107328,Volkswagen,Manuell,CADDY,108000,Diesel,5 049,74,Yrkesfordon,"Göteborg, Hisingen",2016
107329,Honda,Automat,CR-V,409500,Bensin,0,193,SUV,,2019
107330,Renault,Manuell,CLIO,12000,Bensin,17 000 - 17 499,74,Småbil,Katrineholm,2003
107331,Dodge,Automat,MAGNUM,89500,Bensin,15 170,341,Kombi,,2006
107332,Volvo,Manuell,V70,34800,Bensin,22 000,140,Kombi,,2006
107333,Volkswagen,Manuell,SKÅP,53000,Diesel,27 838,163,Yrkesfordon,"Göteborg, Hisingen",2010
107334,Honda,Manuell,CIVIC,159000,Bensin,4 100,99,Halvkombi,,2016
107335,Honda,Automat,CIVIC,99000,Bensin,6 300,140,Halvkombi,,2010
107336,Volvo,Manuell,V70,87000,Miljöbränsle/Hybrid,11 968,145,Kombi,,2009
107337,Hyundai,Automat,SANTA FE,79000,Diesel,15 000 - 15 499,197,SUV,Umeå,2011
107338,Volkswagen,Automat,PASSAT,199000,Diesel,7 400,190,Kombi,,2016
107339,Citroën,Automat,C5,12800,Bensin,20 000 - 20 499,206,Kombi,Älvsjö-Farsta-Vantör,2005
107340,Volkswagen,Automat,PASSAT,29900,Diesel,24 700,170,Kombi,,2008
107341,BMW,Manuell,320,95000,Diesel,14 500 - 14 999,163,Kombi,Kungsbacka,2011
107342,Volvo,Manuell,V70,49900,Bensin,14 500 - 14 999,140,Kombi,Lidingö,2006
107343,Opel,Manuell,Combo,2800,Diesel,0 - 499,100,Yrkesfordon,Sollentuna,2005
107344,Toyota,Manuell,YARIS,41000,Bensin,4 500 - 4 999,69,Halvkombi,Huddinge,2006
107345,Volvo,Manuell,V70,169900,Diesel,11 041,214,Kombi,,2014
107346,Audi,Manuell,A4,5000,Bensin,22 500 - 22 999,149,Sedan,Skinnskatteberg,2001
107347,Volkswagen,Manuell,POLO,66000,Diesel,8 500 - 8 999,74,Småbil,Linköping,2011
107348,Toyota,Automat,AURIS,149900,Miljöbränsle/Hybrid,11 000,99,Halvkombi,,2014
107349,Volvo,Manuell,V60,149900,Diesel,11 569,163,Kombi,,2014
107350,Volvo,Automat,V70,34900,Diesel,32 086,163,Kombi,,2007
107351,Citroën,Manuell,Berling,30938,Diesel,0,89,Yrkesfordon,Karlstad,2014
107352,BMW,Automat,M5,599900,Diesel,8 400,380,SUV,,2016
107353,Toyota,Automat,PRIUS,58000,Miljöbränsle/Hybrid,16 000 - 16 499,77,Halvkombi,"Malmö, Öster",2009
107354,Mercedes-Benz,Automat,E220,248900,Diesel,4 650,170,Kombi,,2016
107355,Lexus,Automat,RX300,59900,Bensin,27 732,204,SUV,Uppsala,2005
107356,Audi,Automat,Q2,229900,Bensin,2 310,115,SUV,"Göteborg, Hisingen",2017
107357,Volkswagen,Manuell,GOL,18900,Bensin,21 000,104,Halvkombi,,2002
107358,Opel,Manuell,Corsa,122400,Bensin,1,89,Kombi,,2019
107359,Audi,Manuell,A4,52000,Bensin,17 500 - 17 999,199,Kombi,Linköping,2007
107360,Chevrolet,Manuell,MALIBU,94800,Diesel,13 926,160,Halvkombi,Örebro,2012
107361,Volkswagen,Manuell,PASSAT,154900,Bensin,12 000,149,Kombi,Karlstad,2016
107362,Honda,Automat,CIVIC,199000,Bensin,1 295,182,Halvkombi,,2017
107363,Opel,Automat,Insignia,339900,Diesel,1,209,Kombi,,2018
107364,BMW,Automat,430,445900,Bensin,2 200,251,Cab,"Malmö, Centralt Söder",2016
107365,Volkswagen,Manuell,PASSAT,214900,Diesel,2 653,149,Kombi,,2018
107366,Volkswagen,Automat,TIGUAN,328900,Diesel,1,149,SUV,,2019
107367,Volkswagen,Automat,CADDY,359900,Diesel,600,149,Yrkesfordon,,2018
107368,Mazda,Manuell,2,119900,Diesel,8 800,163,Kombi,,2012
107369,Volvo,Automat,V40,299900,Bensin,139,252,Halvkombi,,2017
107370,Volkswagen,Automat,AMAROK,299900,Diesel,2 600,179,Yrkesfordon,,2015
107371,BMW,Automat,Z8,275000,Bensin,8 000,306,Cab,,2009
107372,BMW,Automat,X1,179900,Diesel,6 500,183,SUV,,2014
107373,Cadillac,Automat,DTS,175000,Bensin,9 500,274,Sedan,,2009
107374,Volvo,Manuell,V40,152000,Bensin,5 074,122,Halvkombi,,2016
107375,BMW,Manuell,120,66000,Bensin,11 443,170,Halvkombi,"Göteborg, Hisingen",2009
107376,Peugeot,Manuell,308,155000,Bensin,1 108,130,Kombi,,2016
107377,Mercedes-Benz,Automat,VITO,419500,Diesel,5 500,190,Yrkesfordon,Örebro,2017
107378,Jeep,Automat,CHEROKEE,489900,Diesel,2,250,SUV,,2018
107379,Fiat,Manuell,124,269900,Bensin,2,140,Cab,,2018
107380,Fiat,Manuell,124,269900,Bensin,2,140,Cab,,2018
107381,Alfa Romeo,Automat,STELVIO,549900,Bensin,1,280,SUV,,2018
107382,Alfa Romeo,Automat,STELVIO,359900,Bensin,750,201,SUV,,2018
107383,Ford,Manuell,C-MAX,26500,Miljöbränsle/Hybrid,19 700,125,Kombi,,2007
107384,Skoda,Manuell,Fabia,140800,Bensin,5,95,Halvkombi,,2019
107385,Nissan,Automat,370Z,245000,Bensin,6 100,330,Coupé,,2009
107386,Ford,Automat,MUSTANG,424900,Bensin,1 815,421,Cab,,2017
107387,Volvo,Automat,V60,154000,Diesel,11 825,214,Kombi,,2012
107388,Volvo,Automat,V60,205500,Diesel,6 743,190,Kombi,"Göteborg, Hisingen",2016
107389,BMW,Automat,520,200500,Diesel,5 922,183,Kombi,,2014
107390,BMW,Manuell,116,142000,Diesel,4 277,115,Halvkombi,,2015
107391,Ford,Manuell,TRANSIT,223000,Diesel,6 040,130,Yrkesfordon,,2017
107392,Peugeot,Manuell,208,69000,Diesel,3 505,92,Halvkombi,Huddinge,2012
107393,Volvo,Manuell,V60,168700,Diesel,8 120,190,Kombi,,2016
107394,Ford,Manuell,KA,10000,Bensin,13 360,69,Halvkombi,,2006
107395,Saab,Manuell,9-3,16500,Bensin,21 787,149,Sedan,,2005
107396,Opel,Manuell,Corsa,121400,Bensin,1,89,Halvkombi,,2019
107397,Ford,Manuell,FOCUS,42500,Diesel,13 777,108,Kombi,,2010
107398,Volkswagen,Automat,PASSAT,304900,Diesel,1 970,190,Sedan,,2018
107399,Chevrolet,Manuell,CAMARO,1089000,Bensin,78,659,Coupé,,2018
107400,Toyota,Automat,PRIUS,39900,Miljöbränsle/Hybrid,28 443,77,Halvkombi,,2007
107401,Peugeot,Manuell,BOXER,93100,Diesel,14 637,130,Yrkesfordon,,2013
107402,Mazda,Automat,6,327800,Bensin,0,194,Kombi,,2019
107403,Ford,Manuell,MONDEO,49500,Bensin,8 937,145,Kombi,,2009
107404,Volvo,Manuell,V60,219000,Diesel,3 987,149,Kombi,,2016
107405,Volvo,Automat,C70,269000,Diesel,7 731,180,Kombi,,2016
107406,Volvo,Automat,XC60,279000,Diesel,7 240,214,SUV,,2015
107407,Volkswagen,Manuell,MULTIVAN,99000,Diesel,19 000 - 19 499,130,Familjebuss,Strömstad,2007
107408,Mercedes-Benz,Automat,E220,548750,Diesel,0,194,Sedan,,2019
107409,Chrysler,Automat,PACIFICA,669000,Bensin,0,291,Familjebuss,,2018
107410,Volvo,Automat,V60,209900,Diesel,5 713,190,Kombi,Sollentuna,2016
107411,Kia,Automat,NIRO,258700,Miljöbränsle/Hybrid,1,104,SUV,Halmstad,2018
107412,Volkswagen,Automat,CADDY,69900,Diesel,14 700,102,Yrkesfordon,,2011
107413,Opel,Manuell,Combo,149875,Diesel,0,95,Yrkesfordon,,2018
107414,Mercedes-Benz,Automat,E320,84900,Diesel,17 200,224,Sedan,,2007
107415,Porsche,Automat,BOXSTER,165000,Bensin,11 150,280,Cab,,2006
107416,BMW,Automat,545,59900,Bensin,22 500,333,Sedan,,2004
107417,Audi,Automat,A6,349500,Diesel,16 340,319,Kombi,,2015
107418,BMW,Automat,520,163800,Diesel,14 054,190,Kombi,,2015
107419,Renault,Manuell,TWINGO,14900,Bensin,14 000,74,Halvkombi,Laxå,2002
107420,Fiat,Automat,FULLBACK,311250,Diesel,800,180,Yrkesfordon,Örebro,2017
107421,Alfa Romeo,Automat,GIULIETTA,234900,Bensin,700,240,Halvkombi,Örebro,2018
107422,Chrysler,Automat,PACIFICA,669000,Bensin,0,291,Familjebuss,,2018
107423,BMW,Manuell,520,149000,Diesel,11 800,183,Kombi,,2012
107424,Volvo,Automat,S80,24900,Bensin,24 000 - 24 499,272,Sedan,Helsingborg,2000
107425,Audi,Automat,Q7,135000,Bensin,16 100,349,Kombi,,2007
107426,Mazda,Manuell,2,67000,Bensin,8 800,84,Halvkombi,,2012
107427,BMW,Automat,X5,54900,Bensin,21 000,231,SUV,,2004
107428,Volvo,Manuell,V70,109900,Bensin,13 850,231,Kombi,,2010
107429,Kia,Automat,RIO,179800,Bensin,1,119,Sedan,Halmstad,2019
107430,Volvo,Automat,XC60,239800,Diesel,9 600,149,SUV,,2016
107431,Audi,Manuell,A4,139000,Diesel,13 800,176,Kombi,,2013
107432,Mercedes-Benz,Automat,C200,482000,Bensin,1,183,Kombi,,2019
107433,Mercedes-Benz,Automat,E350,70000,Bensin,16 608,272,Sedan,,2007
107434,Kia,Manuell,SOUL,69900,Bensin,6 700,125,SUV,"Malmö, Centralt Söder",2010
107435,BMW,Automat,X1,329000,Diesel,1 678,190,SUV,,2018
107436,BMW,Automat,X1,299000,Diesel,1 484,149,SUV,,2018
107437,Citroën,Automat,C3,137800,Bensin,1,82,Halvkombi,,2018
107438,Volkswagen,Automat,KOMBI,244800,Diesel,12 717,179,Yrkesfordon,,2015
107439,Kia,Automat,OPTIMA,324900,Miljöbränsle/Hybrid,1 339,156,Kombi,,2018
107440,Ford,Automat,F150,761250,Bensin,0,380,Yrkesfordon,,2018
107441,Volkswagen,Manuell,POLO,17500,Bensin,19 900,74,Halvkombi,"Göteborg, Östra Göteborg",2003
107442,Volvo,Manuell,V60,159900,Diesel,8 129,180,Kombi,,2015
107443,Saab,Manuell,9-3,21900,Bensin,22 000,149,Kombi,"Göteborg, Östra Göteborg",2006
107444,Opel,Manuell,Vectra,19900,Bensin,22 000,155,Halvkombi,"Göteborg, Östra Göteborg",2005
107445,Peugeot,Manuell,206,18900,Bensin,11 700,108,Halvkombi,"Göteborg, Östra Göteborg",2005
107446,Peugeot,Manuell,206,17900,Bensin,6 400,108,Halvkombi,"Göteborg, Östra Göteborg",2002
107447,Peugeot,Manuell,308,41900,Bensin,9 600,140,Kombi,"Göteborg, Östra Göteborg",2010
107448,Volkswagen,Automat,TOUAREG,94000,Diesel,17 059,174,Kombi,,2009
107449,Peugeot,Manuell,206,8900,Bensin,22 000,108,Halvkombi,"Göteborg, Östra Göteborg",2003
107450,BMW,Automat,M3,399000,Bensin,8 850,420,Cab,,2013
107451,Audi,Automat,A4,234000,Diesel,11 300,190,Kombi,,2017
107452,Volvo,Automat,V40,229000,Bensin,2 226,152,Halvkombi,,2018
107453,BMW,Automat,120,271500,Bensin,1,183,Halvkombi,,2019
107454,Cadillac,Automat,ESCALADE,849000,Bensin,1,425,SUV,Jönköping,2018
107455,Audi,Automat,A6,15900,Bensin,17 833,164,Sedan,Alingsås,2001
107456,Volkswagen,Automat,JETTA,119900,Miljöbränsle/Hybrid,12 200,149,Sedan,Värmdö,2013
107457,Ford,Manuell,FOCUS,99000,Bensin,4 532,149,Kombi,,2015
107458,Peugeot,Manuell,PARTNER,112375,Diesel,4 302,89,Yrkesfordon,,2015
107459,Honda,Automat,ACCORD,79000,Diesel,16 410,149,Kombi,,2009
107460,Volkswagen,Manuell,CADDY,219900,Diesel,5,102,Yrkesfordon,,2018
107461,Opel,Manuell,Corsa,139900,Bensin,400,100,Halvkombi,Oskarshamn,2019
107462,Volkswagen,Manuell,CADDY,172000,Diesel,509,74,Yrkesfordon,,2018
107463,Volkswagen,Manuell,CADDY,215000,Diesel,1 670,102,Yrkesfordon,,2017
107464,Volkswagen,Manuell,POLO,14900,Bensin,24 075,74,Halvkombi,Eskilstuna,2003
107465,Volkswagen,Automat,GOL,84500,Diesel,11 000,104,Halvkombi,,2011
107466,Toyota,Automat,YARIS,119900,Miljöbränsle/Hybrid,1 654,74,Halvkombi,Enskede-Årsta-Skarpnäck,2013
107467,BMW,Automat,X5,278900,Diesel,9 031,244,SUV,,2013
107468,Renault,Automat,CLIO,179900,Bensin,0,118,Kombi,,2018
107469,Fiat,Manuell,DOBL,118900,Diesel,730,95,Yrkesfordon,Trelleborg,2017
107470,Mercedes-Benz,Automat,A200,259000,Bensin,1,163,Halvkombi,,2019
107471,Mercedes-Benz,Automat,E320,79900,Diesel,28 000,224,Sedan,Laxå,2009
107472,Citroën,Manuell,Jump,318125,Bensin,1,122,Yrkesfordon,,2018
107473,Isuzu,Manuell,EXT 2.5MT  EXT 2.5MT,123750,Diesel,6 981,136,Yrkesfordon,,2011
107474,Subaru,Automat,IMPREZA,239900,Bensin,512,156,Halvkombi,Trelleborg,2018
107475,Nissan,Manuell,NV200,193625,Diesel,1,110,Yrkesfordon,,2018
107476,Nissan,Manuell,NV300,287375,Diesel,1,125,Familjebuss,,2018
107477,Subaru,Automat,FORESTER,269900,Diesel,683,146,SUV,Trelleborg,2017
107478,Nissan,Automat,NV200,427969,El,61,108,Yrkesfordon,,2018
107479,Nissan,Manuell,NV300,293625,Diesel,1,125,Familjebuss,,2018
107480,Chevrolet,Automat,CAMARO,449900,Bensin,1,452,Coupé,Lund,2018
107481,Nissan,Automat,QASHQAI,219900,Bensin,750,115,SUV,,2018
107482,Nissan,Manuell,QASHQAI,204900,Bensin,1,115,SUV,,2018
107483,Jeep,Manuell,RENEGADE,179900,Bensin,3,110,SUV,"Malmö, Centralt Söder",2018
107484,Audi,Manuell,A4,13900,Bensin,32 000,125,Kombi,,2000
107485,Citroën,Manuell,C4,161800,Bensin,1,110,SUV,"Malmö, Centralt Söder",2018
107486,Ssang Yong,Automat,Rexton,262375,Diesel,4 950,178,SUV,Kungsbacka,2016
107487,Peugeot,Manuell,307,19500,Bensin,16 640,108,Kombi,,2005
107488,Mercedes-Benz,Automat,CLK430,55000,Bensin,16 390,278,Halvkombi,,2001
107489,Volvo,Automat,C70,179000,Diesel,15 429,214,Kombi,,2013
107490,Ford,Manuell,MONDEO,4900,Bensin,31 873,145,Kombi,,2003
107491,Ford,Manuell,RANGER,114000,Diesel,22 000,149,Sedan,,2013
107492,Jaguar,Automat,F-TYPE,659000,Bensin,0,300,Coupé,Mölndal,2019
107493,Ford,Automat,F150,761250,Bensin,0,380,Yrkesfordon,,2018
107494,Volvo,Manuell,C70,59900,Bensin,10 000,193,Cab,Laxå,2001
107495,Citroën,Manuell,Jump,362375,Diesel,1,163,Yrkesfordon,,2017
107496,BMW,Automat,M6,525000,Bensin,10 995,560,Cab,,2013
107497,Citroën,Manuell,Jump,437375,Diesel,1,130,Yrkesfordon,,2017
107498,Ford,Manuell,TRANSIT,306125,Diesel,1,130,Yrkesfordon,Kungsbacka,2018
107499,Audi,Automat,JET SPORT X,519000,Bensin,2 300,-,SUV,,2016
107500,Kia,Automat,SPORTAGE,269900,Diesel,1,136,SUV,Halmstad,2019
107501,Saab,Manuell,9-3,25000,Bensin,25 400,209,Sedan,,2003
107502,Kia,Automat,NIRO,215000,Miljöbränsle/Hybrid,1 500,104,SUV,,2018
107503,Volvo,Automat,V60,269900,Diesel,1 794,149,Kombi,,2018
107504,Mercedes-Benz,Automat,C220,424900,Diesel,5,170,SUV,Helsingborg,2018
107505,BMW,Automat,530,178000,Diesel,16 719,244,Halvkombi,,2011
107506,Ford,Manuell,KUGA,194900,Diesel,1 830,119,SUV,,2018
107507,BMW,Automat,X1,149000,Diesel,11 800,204,SUV,,2010
107508,Mercedes-Benz,Automat,A200,361900,Diesel,5,136,Kombi,Helsingborg,2019
107509,Mercedes-Benz,Automat,C220,499900,Diesel,5,194,Coupé,Helsingborg,2019
107510,Land Rover,Automat,RANGE ROVER,759900,Diesel,3 300,240,SUV,Mölndal,2018
107511,Mercedes-Benz,Automat,C220,389900,Diesel,800,194,Sedan,Helsingborg,2019
107512,Kia,Automat,OPTIMA,424800,Miljöbränsle/Hybrid,1,156,Kombi,Jönköping,2018
107513,Mercedes-Benz,Automat,C220,154900,Diesel,9 617,170,Kombi,,2013
107514,Toyota,Manuell,AYGO,84000,Bensin,3 071,69,Halvkombi,,2016
107515,Volkswagen,Manuell,PASSAT,299900,Bensin,1,149,Kombi,,2019
107516,Dacia,Manuell,Logan,25000,Diesel,10 787,88,Yrkesfordon,,2012
107517,Kia,Automat,NIRO,258700,Miljöbränsle/Hybrid,1,104,SUV,Halmstad,2019
107518,Dodge,Automat,RAM,249900,Bensin,15 700,395,Yrkesfordon,,2012
107519,Land Rover,Automat,DISCOVERY,679900,Diesel,0,258,SUV,Mölndal,2018
107520,Citroën,Manuell,C3,140800,Bensin,1,82,Halvkombi,,2018
107521,Citroën,Manuell,C3,140080,Bensin,1,82,Halvkombi,,2018
107523,Hyundai,Manuell,SANTA FE,18000,Bensin,0,145,SUV,,2001
107524,Ford,Automat,MONDEO,229900,Bensin,2 460,160,Kombi,,2017
107525,Land Rover,Automat,EVOQUE,349900,Diesel,0,149,SUV,Mölndal,2018
107526,Mercedes-Benz,Automat,E200,345900,Diesel,800,149,Kombi,Helsingborg,2019
107527,Citroën,Manuell,Berling,147375,Diesel,1,74,Yrkesfordon,,2018
107528,Fiat,Manuell,DOBL,226125,-,1,119,Yrkesfordon,,2018
107529,Saab,Automat,9-5,29900,Diesel,25 500,149,Kombi,,2006
107530,Mercedes-Benz,Automat,E220,439900,Diesel,4 133,194,Kombi,,2018
107531,Saab,Manuell,9-5,41000,Miljöbränsle/Hybrid,14 396,149,Kombi,,2007
107532,Audi,Automat,A4,299000,Bensin,10,190,Kombi,,2018
107533,Subaru,Manuell,LEGACY,90000,Diesel,15 196,149,Kombi,,2012
107534,Volvo,Manuell,V40,159900,Diesel,7 961,149,Halvkombi,,2017
107535,BMW,Automat,420,253000,Diesel,16 060,190,Halvkombi,,2015
107536,Saab,Automat,9-7X,69000,Bensin,13 700,291,SUV,,2008
107537,Alfa Romeo,Automat,147,33500,Bensin,8 043,149,Halvkombi,,2008
107538,Nissan,Automat,NV300,287375,Diesel,400,125,Yrkesfordon,,2018
107539,Fiat,Automat,TIPO,159900,Bensin,1,110,Halvkombi,Lund,2018
107540,Subaru,Automat,XV,269900,Bensin,750,114,Kombi,Lund,2018
107541,Citroën,Automat,DS 5,149900,Diesel,10 600,163,Kombi,"Malmö, Centralt Söder",2012
107542,Chevrolet,Automat,SUBURBAN,895000,Miljöbränsle/Hybrid,0,360,SUV,,2019
107543,Nissan,Manuell,NV300,299875,Diesel,1,125,Familjebuss,,2018
107544,Kia,Automat,RIO,179800,Bensin,1,119,Sedan,Halmstad,2019
107545,Mercedes-Benz,Automat,VITO,331238,Diesel,0,163,Familjebuss,,2017
107547,Volkswagen,Manuell,CADDY,144900,Diesel,4 700,102,Yrkesfordon,Nässjö,2016
107548,Volkswagen,Automat,PASSAT,279900,Diesel,4 500,239,Kombi,Kungälv,2016
107549,Kia,Manuell,RIO,179800,Bensin,1,119,Halvkombi,Uddevalla,2019
107550,Volkswagen,Automat,GOL,210400,Bensin,0,115,Kombi,Trollhättan,2019
107551,Volvo,Automat,S60,32900,Diesel,26 000,163,Sedan,Västerås,2007
107552,Citroën,Manuell,C3,140800,Bensin,1,82,Halvkombi,Halmstad,2018
107553,Citroën,Manuell,C3,137400,Bensin,1,82,Halvkombi,Halmstad,2018
107554,Volvo,Manuell,V70,19500,Bensin,26 794,140,Kombi,,2003
107555,Volvo,Automat,XC60,329000,Diesel,1 490,190,Kombi,,2017
107556,Volvo,Manuell,V60,134000,Diesel,13 724,136,Kombi,,2013
107557,Kia,Automat,CEED,214900,Bensin,1,140,Kombi,Uddevalla,2019
107558,Dacia,Manuell,Duster,129400,Bensin,1,114,SUV,Halmstad,2018
107559,Renault,Manuell,TRAFIC,139900,Diesel,4 600,114,Familjebuss,,2012
107560,Land Rover,Automat,SPORT,366250,Diesel,10,149,SUV,,2019
107561,Jaguar,Automat,XF,399900,Diesel,0,179,Kombi,Mölndal,2018
107562,Fiat,Manuell,124,269900,Bensin,1,140,Cab,Lund,2017
107563,Mercedes-Benz,Automat,E350,75000,Bensin,15 200,272,Kombi,,2005
107564,Chevrolet,Automat,CAMARO,449000,Bensin,1,452,Coupé,Jönköping,2018
107565,Chevrolet,Automat,CAMARO,459000,Bensin,1,452,Coupé,Jönköping,2018
107566,Hyundai,Manuell,I40,139000,Diesel,11 800,141,Kombi,Örebro,2015
107567,Volvo,Automat,V70,134500,Diesel,11 217,163,Kombi,,2012
107568,Mercedes-Benz,Automat,VITO,149875,Diesel,20 500,136,Yrkesfordon,,2011
107569,Kia,Manuell,RIO,148800,Bensin,1,84,Sedan,Halmstad,2019
107570,Kia,Manuell,RIO,148800,Bensin,1,84,Halvkombi,Halmstad,2018
107571,Kia,Automat,SPORTAGE,269900,Diesel,1,136,SUV,Halmstad,2019
107572,Volvo,Automat,XC60,179000,Diesel,14 100,163,Kombi,,2012
107573,Jeep,Automat,RENEGADE,199000,Diesel,4 580,170,SUV,Örebro,2015
107574,Ford,Manuell,FIESTA,134900,Bensin,1 411,100,Halvkombi,,2018
107575,Volvo,Automat,XC60,299000,Diesel,7 024,190,Kombi,,2017
107577,Volvo,Automat,XC90,485000,Diesel,4 200,240,SUV,,2017
107578,Opel,Manuell,Vivaro,178750,Diesel,9 013,125,Familjebuss,Kista-Hässelby-Vällingby-Spånga,2016
107579,Dodge,Automat,RAM,812375,Bensin,1,401,Yrkesfordon,,2019
107580,Volvo,Manuell,V40,169500,Diesel,2 856,119,Halvkombi,Växjö,2016
107581,Toyota,Automat,PRIUS,125000,Miljöbränsle/Hybrid,9 800,99,Halvkombi,Örebro,2010
107582,Ford,Manuell,FOCUS,211800,Bensin,0,125,Halvkombi,Sollentuna,2018
107583,Volvo,Automat,V90,25000,Diesel,1 500 - 1 999,149,Kombi,Nykvarn,2018
107584,Dodge,Automat,RAM,562375,Bensin,1,401,Yrkesfordon,,2018
107585,Volkswagen,Automat,GOL,74000,Diesel,17 500,104,Kombi,Örebro,2011
107586,Renault,Manuell,TRAFIC,44900,Diesel,17 023,114,Yrkesfordon,,2010
107587,Dodge,Automat,RAM,537375,Bensin,1,401,Yrkesfordon,,2018
107588,Citroën,Manuell,Jump,287375,Diesel,1,149,Yrkesfordon,,2017
107589,Ford,Manuell,KA,122500,Bensin,0,85,Halvkombi,Sundsvall,2017
107590,Fiat,Automat,FULLBACK,324875,Diesel,5,180,Yrkesfordon,,2017
107591,Volvo,Automat,V60,229000,Diesel,6 851,149,Kombi,,2017
107592,Fiat,Manuell,TALENTO,312375,Diesel,1,125,Yrkesfordon,,2018
107593,Mercedes-Benz,Automat,VITO,490000,Diesel,2,190,Yrkesfordon,,2018
107594,Opel,Manuell,Corsa,109900,Bensin,4 600,89,Halvkombi,"Malmö, Centralt Söder",2016
107595,Mercedes-Benz,Automat,A180,239000,Bensin,760,122,Halvkombi,,2018
